Time - Dev2/ai0,Temperature - Dev2/ai0
11:27:56 AM,84.6
11:27:56 AM,83.6
11:27:56 AM,83.7
11:27:56 AM,84.9
11:27:56 AM,85
11:27:57 AM,84.7
11:27:57 AM,84.6
11:27:57 AM,84.2
11:27:57 AM,84.5
11:27:57 AM,85
11:27:57 AM,85
11:27:57 AM,85.3
11:27:57 AM,85.4
11:27:57 AM,84.8
11:27:57 AM,85.8
11:27:58 AM,84.4
11:27:58 AM,84.3
11:27:58 AM,84.4
11:27:58 AM,84.8
11:27:58 AM,84.1
11:27:58 AM,84.4
11:27:58 AM,84.1
11:27:58 AM,84.2
11:27:58 AM,83.7
11:27:58 AM,84.2
11:27:59 AM,84.8
11:27:59 AM,84.1
11:27:59 AM,84.1
11:27:59 AM,84.5
11:27:59 AM,84.8
11:27:59 AM,84.7
11:27:59 AM,84.3
11:27:59 AM,84.4
11:27:59 AM,84.2
11:27:59 AM,84.2
11:28:00 AM,84.7
11:28:00 AM,84
11:28:00 AM,84.3
11:28:00 AM,84.4
11:28:00 AM,84.1
11:28:00 AM,83.7
11:28:00 AM,83.7
11:28:00 AM,84.1
11:28:00 AM,84.3
11:28:00 AM,84
11:28:01 AM,84.1
11:28:01 AM,84.1
11:28:01 AM,85.1
11:28:01 AM,84.2
11:28:01 AM,84.8
11:28:01 AM,85.1
11:28:01 AM,85.6
11:28:01 AM,84.6
11:28:01 AM,84.2
11:28:01 AM,86.2
11:28:02 AM,84.6
11:28:02 AM,85.3
11:28:02 AM,83.8
11:28:02 AM,84.9
11:28:02 AM,83.4
11:28:02 AM,85.8
11:28:02 AM,84.3
11:28:02 AM,83.9
11:28:02 AM,83.1
11:28:02 AM,83.8
11:28:03 AM,84.6
11:28:03 AM,85.3
11:28:03 AM,84.1
11:28:03 AM,84.3
11:28:03 AM,85.1
11:28:03 AM,82.9
11:28:03 AM,84.6
11:28:03 AM,84.1
11:28:03 AM,84.3
11:28:03 AM,83.8
11:28:04 AM,83.4
11:28:04 AM,84.8
11:28:04 AM,84.1
11:28:04 AM,86.1
11:28:04 AM,83.4
11:28:04 AM,84.1
11:28:04 AM,85
11:28:04 AM,84.1
11:28:04 AM,84.4
11:28:04 AM,84
11:28:05 AM,83.6
11:28:05 AM,84.5
11:28:05 AM,83.8
11:28:05 AM,84.3
11:28:05 AM,84.3
11:28:05 AM,84.7
11:28:05 AM,85.7
11:28:05 AM,84.8
11:28:05 AM,85
11:28:05 AM,84.8
11:28:06 AM,85.1
11:28:06 AM,84.8
11:28:06 AM,84.4
11:28:06 AM,84.8
11:28:06 AM,84.4
11:28:06 AM,84.8
11:28:06 AM,83.8
11:28:06 AM,85
11:28:06 AM,85.1
11:28:06 AM,84.8
11:28:07 AM,84.1
11:28:07 AM,84.4
11:28:07 AM,83.7
11:28:07 AM,84.5
11:28:07 AM,84.1
11:28:07 AM,85.3
11:28:07 AM,84.9
11:28:07 AM,84.9
11:28:07 AM,83.7
11:28:07 AM,84
11:28:08 AM,84.1
11:28:08 AM,82.2
11:28:08 AM,84.1
11:28:08 AM,83.6
11:28:08 AM,84.3
11:28:08 AM,84.1
11:28:08 AM,84.3
11:28:08 AM,83.8
11:28:08 AM,84.2
11:28:08 AM,84.4
11:28:09 AM,84
11:28:09 AM,84.3
11:28:09 AM,84.2
11:28:09 AM,84.4
11:28:09 AM,83.1
11:28:09 AM,84.9
11:28:09 AM,84.1
11:28:09 AM,85.1
11:28:09 AM,84.3
11:28:09 AM,85.3
11:28:10 AM,84.8
11:28:10 AM,84.6
11:28:10 AM,84.1
11:28:10 AM,83.1
11:28:10 AM,84.2
11:28:10 AM,84.6
11:28:10 AM,84.6
11:28:10 AM,84.3
11:28:10 AM,84.4
11:28:10 AM,85.7
11:28:11 AM,84
11:28:11 AM,84.1
11:28:11 AM,85.1
11:28:11 AM,84.4
11:28:11 AM,83.9
11:28:11 AM,84.3
11:28:11 AM,84.6
11:28:11 AM,83.7
11:28:11 AM,83.7
11:28:11 AM,85
11:28:12 AM,84.4
11:28:12 AM,84.1
11:28:12 AM,84.5
11:28:12 AM,83.5
11:28:12 AM,82.3
11:28:12 AM,84.3
11:28:12 AM,84.6
11:28:12 AM,84.1
11:28:12 AM,84.3
11:28:12 AM,84.6
11:28:13 AM,84.1
11:28:13 AM,84.3
11:28:13 AM,83.7
11:28:13 AM,84.2
11:28:13 AM,84.4
11:28:13 AM,84.4
11:28:13 AM,84.5
11:28:13 AM,84.8
11:28:13 AM,85.6
11:28:13 AM,84.8
11:28:14 AM,84.8
11:28:14 AM,85.4
11:28:14 AM,85.5
11:28:14 AM,85.1
11:28:14 AM,84.6
11:28:14 AM,84.5
11:28:14 AM,84.5
11:28:14 AM,84.1
11:28:14 AM,84
11:28:14 AM,84.2
11:28:15 AM,85
11:28:15 AM,84
11:28:15 AM,83.8
11:28:15 AM,84.9
11:28:15 AM,84
11:28:15 AM,83.9
11:28:15 AM,84.6
11:28:15 AM,84.2
11:28:15 AM,82.8
11:28:15 AM,84.5
11:28:16 AM,84.7
11:28:16 AM,84.6
11:28:16 AM,84.6
11:28:16 AM,84.1
11:28:16 AM,84.4
11:28:16 AM,84.8
11:28:16 AM,84.5
11:28:16 AM,85
11:28:16 AM,85.1
11:28:16 AM,84.6
