Time - Dev2/ai0,Temperature - Dev2/ai0
11:09:09 AM,85.8
11:09:09 AM,85.7
11:09:09 AM,86.6
11:09:10 AM,85.8
11:09:10 AM,86.5
11:09:10 AM,85.9
11:09:10 AM,86.8
11:09:10 AM,86.2
11:09:10 AM,85.7
11:09:10 AM,86.1
11:09:10 AM,86
11:09:10 AM,86.8
11:09:10 AM,85.2
11:09:11 AM,85.4
11:09:11 AM,86.2
11:09:11 AM,87.2
11:09:11 AM,85.3
11:09:11 AM,86.1
11:09:11 AM,86
11:09:11 AM,85.7
11:09:11 AM,85.1
11:09:11 AM,85.5
11:09:11 AM,85.2
11:09:12 AM,85.7
11:09:12 AM,86
11:09:12 AM,85.8
11:09:12 AM,84.3
11:09:12 AM,85.3
11:09:12 AM,85.1
11:09:12 AM,84.6
11:09:12 AM,85.2
11:09:12 AM,85.7
11:09:12 AM,85.4
11:09:13 AM,85.4
11:09:13 AM,85.5
11:09:13 AM,85.9
11:09:13 AM,85
11:09:13 AM,85.2
11:09:13 AM,85.6
11:09:13 AM,86.1
11:09:13 AM,85.4
11:09:13 AM,85.8
11:09:13 AM,85.4
11:09:14 AM,85.9
11:09:14 AM,85.6
11:09:14 AM,85.9
11:09:14 AM,86.6
11:09:14 AM,86.6
11:09:14 AM,85.5
11:09:14 AM,85.8
11:09:14 AM,86.5
11:09:14 AM,86
11:09:14 AM,85.8
11:09:15 AM,85
11:09:15 AM,85.8
11:09:15 AM,85.7
11:09:15 AM,85.5
11:09:15 AM,85.7
11:09:15 AM,84.9
11:09:15 AM,85.8
11:09:15 AM,85.7
11:09:15 AM,86
11:09:15 AM,85.8
11:09:16 AM,85.8
11:09:16 AM,85.6
11:09:16 AM,85
11:09:16 AM,84.9
11:09:16 AM,85
11:09:16 AM,86.1
11:09:16 AM,85
11:09:16 AM,85.6
11:09:16 AM,85
11:09:16 AM,85.1
11:09:17 AM,84.6
11:09:17 AM,85.1
11:09:17 AM,85.3
11:09:17 AM,85.1
11:09:17 AM,84.5
11:09:17 AM,84.4
11:09:17 AM,85
11:09:17 AM,86.2
11:09:17 AM,85.1
11:09:17 AM,84.6
11:09:18 AM,85.4
11:09:18 AM,84.4
11:09:18 AM,85.2
11:09:18 AM,84.6
11:09:18 AM,85.6
11:09:18 AM,86
11:09:18 AM,85.8
11:09:18 AM,85.4
11:09:18 AM,85
11:09:18 AM,85.8
11:09:19 AM,85.4
11:09:19 AM,84.8
11:09:19 AM,84.4
11:09:19 AM,85
11:09:19 AM,84.1
11:09:19 AM,84.3
11:09:19 AM,84.5
11:09:19 AM,84
11:09:19 AM,83.1
11:09:19 AM,83.1
11:09:20 AM,83.1
11:09:20 AM,82.4
11:09:20 AM,82
11:09:20 AM,80.9
11:09:20 AM,80.8
11:09:20 AM,81
11:09:20 AM,80.7
11:09:20 AM,79.7
11:09:20 AM,80
11:09:20 AM,79.6
11:09:21 AM,78.2
11:09:21 AM,78.6
11:09:21 AM,78.1
11:09:21 AM,77.7
11:09:21 AM,77.1
11:09:21 AM,77
11:09:21 AM,75.7
11:09:21 AM,75.6
11:09:21 AM,75.1
11:09:21 AM,75.9
11:09:22 AM,74.6
11:09:22 AM,74.6
11:09:22 AM,73.9
11:09:22 AM,73.5
11:09:22 AM,74.2
11:09:22 AM,71.9
11:09:22 AM,73.2
11:09:22 AM,72.3
11:09:22 AM,71.9
11:09:22 AM,71.7
11:09:23 AM,71.7
11:09:23 AM,70.5
11:09:23 AM,70.9
11:09:23 AM,70.1
11:09:23 AM,69.6
11:09:23 AM,69.3
11:09:23 AM,69.1
11:09:23 AM,68.1
11:09:23 AM,69.3
11:09:23 AM,68.5
11:09:24 AM,67.8
11:09:24 AM,68.1
11:09:24 AM,67.3
11:09:24 AM,67.6
11:09:24 AM,66.6
11:09:24 AM,65.9
11:09:24 AM,66.5
11:09:24 AM,65.9
11:09:24 AM,66
11:09:24 AM,65.1
11:09:25 AM,65.7
11:09:25 AM,64.7
11:09:25 AM,64.7
11:09:25 AM,64.3
11:09:25 AM,64.1
11:09:25 AM,64
11:09:25 AM,63.3
11:09:25 AM,62.9
11:09:25 AM,63.1
11:09:25 AM,63.3
11:09:26 AM,63
11:09:26 AM,62.7
11:09:26 AM,62.7
11:09:26 AM,62.6
11:09:26 AM,62
11:09:26 AM,62.3
11:09:26 AM,62
11:09:26 AM,60.9
11:09:26 AM,61.5
11:09:26 AM,61.1
11:09:27 AM,61.5
11:09:27 AM,60.6
11:09:27 AM,60.4
11:09:27 AM,59.6
11:09:27 AM,59.2
11:09:27 AM,58.5
11:09:27 AM,58.8
11:09:27 AM,58.4
11:09:27 AM,58.7
11:09:27 AM,58.5
11:09:28 AM,58.3
11:09:28 AM,58.2
11:09:28 AM,57.2
11:09:28 AM,56.9
11:09:28 AM,57.5
11:09:28 AM,58.8
11:09:28 AM,56.6
11:09:28 AM,56.2
11:09:28 AM,56.8
11:09:28 AM,55.6
11:09:29 AM,56.1
11:09:29 AM,56
11:09:29 AM,56.7
11:09:29 AM,55.9
11:09:29 AM,55.4
11:09:29 AM,55.6
11:09:29 AM,54.4
11:09:29 AM,54.7
11:09:29 AM,53.5
11:09:29 AM,54
11:09:30 AM,54.7
11:09:30 AM,53.3
11:09:30 AM,54.2
11:09:30 AM,54.2
11:09:30 AM,53.8
11:09:30 AM,53.4
11:09:30 AM,54.2
11:09:30 AM,53.9
11:09:30 AM,53.7
11:09:30 AM,53.8
11:09:31 AM,53.2
11:09:31 AM,54.3
11:09:31 AM,53.1
11:09:31 AM,52.6
11:09:31 AM,52.3
11:09:31 AM,52.3
11:09:31 AM,52.1
11:09:31 AM,51.6
11:09:31 AM,51.8
11:09:31 AM,51.2
11:09:32 AM,50.4
11:09:32 AM,50.7
11:09:32 AM,50.9
11:09:32 AM,50.8
11:09:32 AM,50.2
11:09:32 AM,49.5
11:09:32 AM,49.3
11:09:32 AM,49.5
11:09:32 AM,49.8
11:09:32 AM,49.3
11:09:33 AM,49.1
11:09:33 AM,48.7
11:09:33 AM,49.5
11:09:33 AM,49.5
11:09:33 AM,48.1
11:09:33 AM,47.9
11:09:33 AM,48.5
11:09:33 AM,47.9
11:09:33 AM,48.1
11:09:33 AM,47.3
11:09:34 AM,48.2
11:09:34 AM,48.4
11:09:34 AM,46.6
11:09:34 AM,47.3
11:09:34 AM,47.3
11:09:34 AM,48.1
